id,age,salary,department_id,score,years_experience
6198,27,75128,3,42.52,3
6199,41,55134,13,37.16,18
6200,37,113111,11,81.44,1
6201,21,57635,18,58.58,0
6202,29,1882263,18,11.44,7
6203,41,55131,16,30.86,2
6204,44,82005,17,10.74,16
6205,35,3025030,13,81.21,8
6206,27,175910,15,52.22,4
6207,27,71654,15,48.94,4
6208,35,83073,12,81.93,13
6209,32,581291,2,7.57,7
6210,25,58404,19,20.32,3
6211,18,77233,14,77.39,0
6212,35,59507,6,36.58,2
6213,18,62418,16,75.67,0
6214,46,200705,14,15.88,21
6215,44,100103,2,74.4,22
6216,25,50026,20,75.82,2
6217,52,53968,20,13.97,14
6218,20,118825,20,23.32,0
6219,23,287751,9,28.8,1
6220,36,98430,3,66.85,4
6221,37,97203,11,27.08,8
6222,37,551772,19,49.23,4
6223,42,92411,15,50.44,6
6224,40,499881,18,63.7,4
6225,37,145487,10,99.12,9
6226,25,165369,5,32.26,3
6227,48,446082,1,71.45,21
6228,34,301739,11,84.43,12
6229,45,946630,11,24.95,14
6230,26,74450,6,59.52,0
6231,28,317328,13,92.29,3
6232,30,1808742,1,35.1,4
6233,44,78770,5,3.63,10
6234,57,130464,3,33.63,14
6235,35,60841,13,36.89,7
6236,34,186031,18,17.76,9
6237,34,224192,12,78.99,7
6238,54,167893,11,8.83,21
6239,29,55582,9,26.66,7
6240,31,203035,11,82.64,8
6241,69,504933,12,70.31,3
6242,38,61286,18,25.99,14
6243,41,57726,11,42.83,9
6244,47,52759,3,33.44,19
6245,32,82943,4,12.52,4
6246,49,177559,17,11.41,7
6247,31,51541,13,12.26,3
6248,36,64822,15,64.53,4
6249,43,54727,6,91.01,3
6250,36,86552,17,34.22,1
6251,41,58833,14,9.43,14
6252,48,69313,14,3.2,10
6253,34,128130,7,41.74,1
6254,20,2193953,11,8.49,0
6255,18,65248,14,77.89,1
6256,41,103645,14,6.57,7
6257,18,83653,11,99.96,0
6258,31,150359,7,48.26,0
6259,31,449397,18,55.93,3
6260,31,94925,20,68.8,2
6261,39,104074,8,95.42,14
6262,31,78583,11,65.63,4
6263,24,59731,19,92.18,2
6264,44,82408,6,79.21,15
6265,38,76564,10,0.24,13
6266,40,67358,3,19.15,13
6267,30,217237,4,2.04,1
6268,33,128991,16,31.16,5
6269,43,120432,20,74.82,14
6270,37,2261782,12,20.68,4
6271,23,161816,7,22.91,0
6272,44,55747,2,61.96,18
6273,24,91357,5,85.03,0
6274,40,539924,8,83.94,4
6275,52,273423,12,39.5,6
6276,59,568648,6,9.91,8
6277,31,51017,15,20.9,1
6278,30,205995,18,50.78,1
6279,23,120580,1,6.64,1
6280,41,61057,11,36.56,13
6281,40,275525,6,39.64,7
6282,28,119374,15,95.84,4
6283,33,161928,2,51.08,4
6284,38,64197,15,86.6,13
6285,48,98588,11,55.38,1
6286,44,102608,6,27.79,2
6287,38,685415,7,23.07,0
6288,63,80122,7,24.75,24
6289,29,562981,14,64.94,0
6290,37,69717,6,55.54,2
6291,35,152925,17,82.43,12
6292,34,93629,13,8.12,6
6293,53,51371,4,34.63,25
6294,40,55303,17,22.06,13
6295,49,174193,3,15.88,20
6296,44,60487,16,75.97,11
6297,37,114765,5,53.06,5
6298,52,111220,13,20.59,2
6299,34,144777,16,86.8,4
6300,29,143052,15,8.76,7
6301,18,88105,16,96.17,0
6302,18,854385,6,52.89,1
6303,44,83236,17,77.95,15
6304,30,58530,20,88.08,7
6305,37,200614,7,57.4,10
6306,26,139094,17,56.67,1
6307,38,131947,19,38.02,16
6308,48,109614,10,45.01,23
6309,35,1506785,2,36.44,9
6310,37,52734,10,92.94,4
6311,29,173863,8,89.31,7
6312,43,353290,16,29.3,3
6313,27,62693,16,97.09,1
6314,43,124248,19,24.95,8
6315,40,124139,3,30.1,17
6316,37,144090,15,11.81,4
6317,40,709801,10,53.2,0
6318,47,55446,2,82.54,0
6319,31,80842,11,61.6,7
6320,31,62314,19,27.04,0
6321,35,94840,19,41.59,13
6322,44,378273,7,69.09,2
6323,21,76570,8,68.7,0
6324,43,54023,15,55.66,8
6325,48,94441,19,86.95,20
6326,39,63351,12,6.51,7
6327,21,125722,6,7.44,1
6328,41,58832,1,44.55,2
6329,33,55554,15,34.98,7
6330,46,88319,8,71.06,6
6331,35,72934,13,48.81,8
6332,38,50370,9,47.95,9
6333,30,6114780,15,48.59,7
6334,23,95375,6,72.27,0
6335,35,85727,18,63.93,1
6336,39,940579,20,62.5,17
6337,44,83410,6,34.86,12
6338,44,76567,19,40.68,3
6339,49,99230,9,77.28,0
6340,39,191894,9,15.73,4
6341,30,50668,5,69.62,2
6342,18,53444,1,78.6,0
6343,42,103207,15,76.83,20
6344,41,127088,9,63.28,1
6345,58,51847,18,54.32,20
6346,32,72571,18,34.25,0
6347,49,107781,5,99.29,2
6348,49,357066,14,25.97,3
6349,46,716823,11,51.65,2
6350,31,145960,2,45.74,9
6351,33,55854,18,79.72,10
6352,47,55283,4,39.92,9
6353,37,177373,8,79.11,12
6354,24,61060,11,2.12,1
6355,38,67124,8,96.69,16
6356,39,91753,14,25.07,6
6357,21,386681,18,90.42,1
6358,40,246359,7,29.79,3
6359,30,58531,7,56.28,7
6360,45,60309,5,97.0,5
6361,55,77163,5,12.41,30
6362,18,74621,18,50.99,0
6363,25,1585880,11,62.95,3
6364,30,50203,19,90.35,6
6365,24,56040,15,93.64,0
6366,30,185964,7,95.71,7
6367,21,51507,5,53.78,0
6368,21,57360,4,39.92,1
6369,50,51080,1,28.55,24
6370,30,68503,13,3.25,4
6371,44,81663,1,87.43,16
6372,42,195765,7,59.38,4
6373,56,193757,4,92.5,15
6374,35,2401119,3,44.8,9
6375,37,56107,10,86.44,12
6376,37,243418,5,8.3,6
6377,18,511977,15,3.31,1
6378,27,67139,6,5.08,5
6379,44,52568,4,33.87,2
6380,40,188558,14,80.7,3
6381,31,908766,12,19.97,7
6382,38,36888852,7,16.99,1
6383,47,61603,3,37.37,23
6384,33,52359,11,27.65,6
6385,43,51082,19,90.59,5
6386,56,101926,17,97.77,12
6387,37,56211,7,84.25,7
6388,33,52562,16,40.8,0
6389,22,176502,13,82.04,0
6390,27,268684,17,59.77,4
6391,47,203102,18,40.65,16
6392,48,243607,17,92.02,6
6393,34,240105,5,27.75,1
6394,42,91530,6,90.7,2
6395,28,174103,19,0.6,3
6396,32,151842,3,89.81,6
6397,27,82258,8,92.02,3
6398,30,67126,11,16.47,1
6399,42,84619,17,30.5,4
6400,22,54050,17,52.34,0
6401,35,124675,12,32.77,4
6402,28,227803,1,59.09,4
6403,50,184193,7,37.49,3
6404,36,83091,6,4.19,5
6405,36,62636,17,79.66,6
6406,36,286899,12,9.55,4
6407,61,147186,8,18.06,30
6408,31,171378,2,41.2,8
6409,42,65326,4,56.48,19
6410,43,196491,8,49.43,3
6411,36,51296,14,33.97,14
6412,44,289039,1,3.98,20
6413,32,162499,6,37.87,5
6414,21,113501,4,16.52,0
6415,31,131207,5,6.93,4
6416,31,51891,2,18.05,5
6417,24,84993,1,95.93,2
6418,27,156074,20,35.65,5
6419,21,60225,6,94.95,1
6420,21,59496,14,86.55,0
6421,34,739891,7,76.38,0
6422,44,219056,20,40.71,2
6423,44,52777,11,61.8,12
6424,25,131014,14,93.5,0
6425,42,112951,17,95.6,15
6426,21,74038,10,88.67,0
6427,26,189467,20,2.12,0
6428,26,162952,15,13.38,3
6429,30,4331140,19,17.43,3
6430,39,133866,7,56.0,7
6431,33,554464,3,99.22,2
6432,31,396369,16,57.66,4
6433,30,181398,5,29.94,0
6434,36,293816,11,80.25,1
6435,28,129345,14,40.59,2
6436,37,356253,11,88.06,1
6437,36,54528,14,61.82,11
6438,30,234135,13,22.47,3
6439,35,69485,15,80.26,8
6440,43,101470,20,71.84,19
6441,41,64394,1,47.89,2
6442,44,131085,14,62.63,0
6443,32,87610,8,6.91,4
6444,18,455236,8,44.68,0
6445,18,81021,10,36.42,1
6446,18,180019,2,63.59,1
6447,38,52673,13,18.13,8
6448,37,100577,2,41.91,1
6449,36,84411,20,24.53,7
6450,21,60752,14,93.87,0
6451,35,3718424,20,96.68,11
6452,27,53549,19,60.21,2
6453,69,68680,5,41.19,46
6454,18,283701,6,22.16,0
6455,26,123280,18,69.28,0
6456,37,2290353,15,12.9,7
6457,37,89125,11,33.74,1
6458,30,53608,19,78.02,4
6459,31,65999,18,21.74,7
6460,30,75628,11,3.61,0
6461,42,123398,12,17.88,12
6462,47,98976,14,25.4,14
6463,53,56907,5,15.34,14
6464,40,67700,7,87.82,18
6465,40,71872,10,4.89,13
6466,33,222467,18,18.36,9
6467,35,552803,3,93.67,6
6468,33,225528,9,69.51,1
6469,30,71952,10,1.69,0
6470,39,67019,6,69.56,17
6471,27,223746,7,88.24,4
6472,26,81151,2,27.82,4
6473,40,57007,4,86.61,12
6474,37,67645,18,22.14,8
6475,29,79287,20,69.29,1
6476,40,119767,5,95.3,2
6477,33,62954,18,87.44,7
6478,18,54618,19,94.72,1
6479,52,523024,14,33.6,20
6480,59,172312,8,16.12,13
6481,51,60384,10,1.32,26
6482,36,62162,4,19.15,5
6483,26,53203,17,65.81,2
6484,31,55776,4,3.83,3
6485,29,406836,1,93.55,4
6486,50,435520,12,39.33,5
6487,37,125346,3,64.46,5
6488,29,64988,3,77.19,7
6489,36,74148,19,16.31,7
6490,23,100944,18,93.15,0
6491,26,102166,19,21.21,0
6492,53,179019,12,43.88,24
6493,37,916836,1,73.22,9
6494,25,97235,11,96.13,1
6495,29,254734,7,62.27,1
6496,31,205718,9,4.26,5
6497,35,69861,3,78.69,9
6498,27,51533,9,66.24,2
6499,36,158895,13,15.6,9
6500,36,59307,17,57.9,12
6501,28,58954,13,42.71,5
6502,53,204962,16,92.6,15
6503,21,55598,15,11.43,1
6504,40,983655,14,90.09,1
6505,43,88088,8,20.1,7
6506,42,78532,19,45.33,7
6507,32,1262239,15,69.06,3
6508,41,73807,3,33.72,17
6509,34,61277,18,20.63,1
6510,40,63940,17,1.56,11
6511,26,166806,14,99.55,2
6512,40,92195,18,25.42,8
6513,35,91164,5,15.99,2
6514,41,558890,4,65.59,5
6515,44,73838,13,38.43,19
6516,36,60897,20,50.78,5
6517,47,416737,3,83.67,10
6518,36,77176,16,83.55,5
6519,21,82334,12,47.32,1
6520,31,465402,18,36.01,7
6521,38,107058,6,26.99,11
6522,33,91557,8,54.87,1
6523,28,135076,4,64.95,6
6524,25,140226,15,53.62,1
6525,52,490121,7,1.25,27
6526,35,72337,6,65.7,3
6527,36,159608,9,58.02,1
6528,42,103042,13,94.62,14
6529,35,116460,16,97.52,5
6530,32,69097,10,51.19,9
6531,42,76003,6,27.98,3
6532,34,142435,9,56.08,11
6533,33,57655,3,19.03,11
6534,23,56414,17,16.28,0
6535,25,55183,14,21.35,1
6536,37,50854,10,89.95,14
6537,32,367585,20,82.03,6
6538,18,125500,6,15.52,1
6539,20,63714,1,29.9,0
6540,18,51645,6,29.36,0
6541,18,81822,1,69.11,0
6542,28,327928,20,23.9,3
6543,33,98640,2,68.79,6
6544,38,307804,10,86.12,13
6545,33,4373979,15,11.19,2
6546,27,1831039,5,78.47,5
6547,37,427719,8,51.71,5
6548,32,71917,1,22.5,10
6549,48,93514,2,68.82,23
6550,36,62682,3,64.31,9
6551,33,171777,10,6.25,3
6552,27,258927,14,7.53,3
6553,43,230653,12,60.85,2
6554,25,5851787,8,10.24,0
6555,26,165233,11,53.14,2
6556,46,73187,13,48.11,24
6557,41,6512345,11,54.89,4
6558,28,442082,3,20.93,0
6559,41,1339381,8,81.77,2
6560,41,172530,2,79.87,18
6561,26,61478,3,90.71,4
6562,26,118314,18,53.38,3
6563,25,193770,17,0.71,1
6564,50,666643,3,74.26,6
6565,43,290045,12,30.76,15
6566,30,123072,9,26.98,3
6567,20,69904,15,94.88,0
6568,39,54511,5,50.82,2
6569,26,196189,4,48.57,0
6570,27,65757,3,18.98,0
6571,34,60151,10,95.91,4
6572,44,51713,20,83.53,9
6573,28,83284,13,54.96,0
6574,32,424346,5,38.8,4
6575,30,274093,18,25.52,6
6576,20,92137,9,87.9,0
6577,43,150063,3,51.4,8
6578,37,414428,14,27.49,4
6579,31,528827,13,65.21,5
6580,51,208535,9,47.18,13
6581,23,60314,14,19.21,0
6582,37,302528,11,53.43,13
6583,18,66380,20,98.86,1
6584,38,53156,7,22.17,5
6585,59,92590,2,63.35,37
6586,35,56430,7,16.63,4
6587,40,54672,14,1.96,11
6588,46,132001,20,0.85,12
6589,37,56555,7,64.38,10
6590,56,618576,11,44.18,10
6591,38,52336,5,67.73,7
6592,44,65035,16,52.95,8
6593,27,77803,4,22.97,0
6594,39,52206,1,17.46,11
6595,25,74832,12,23.86,1
6596,38,467967,17,69.44,7
6597,26,90080,6,33.28,3
6598,30,74235,5,82.0,7
6599,33,57025,8,81.75,1
6600,36,51195,7,53.47,4
6601,35,129866,4,6.9,6
6602,45,162093,17,57.03,17
6603,30,154834,12,94.61,3
6604,40,99826,20,12.41,5
6605,21,57936,6,67.51,0
6606,26,177367,7,68.9,3
6607,27,423248,8,65.98,1
6608,20,174913,20,11.93,0
6609,30,30939432,8,98.43,3
6610,38,106443,13,39.97,10
6611,27,367909,15,20.26,4
6612,30,57640,16,84.28,2
6613,25,12749072,1,98.21,2
6614,30,4281105,3,48.34,5
6615,31,68629,10,73.78,4
6616,38,58241,9,81.3,11
6617,33,56091,11,98.96,8
6618,29,74728,10,21.79,5
6619,38,115032,5,56.19,4
6620,31,172746,15,45.21,0
6621,43,78660,5,38.77,4
6622,38,76803,13,2.33,16
6623,51,64496,8,99.3,17
6624,41,345873,1,74.78,3
6625,40,162188,11,48.15,10
6626,41,589520,9,23.38,13
6627,34,1189761,13,24.55,7
6628,41,299818,4,5.75,15
6629,29,152746,16,74.75,2
6630,44,194849,11,89.34,1
6631,35,115765,5,83.51,7
6632,46,90671,1,48.17,7
6633,34,54701,17,71.42,9
6634,23,138007,2,17.01,1
6635,53,938325,6,74.08,15
6636,36,71715,7,5.67,11
6637,56,59987,20,28.78,26
6638,34,55132,18,95.31,4
6639,18,102901,17,60.14,1
6640,51,66780,14,4.95,13
6641,43,54368,15,99.56,3
6642,25,66122,7,30.58,3
6643,39,250137,2,74.48,13
6644,44,60272,6,99.71,19
6645,26,89968,12,42.88,1
6646,38,57324,7,75.14,12
6647,39,74898,2,92.77,15
6648,29,121212,4,74.73,1
6649,46,361702,15,69.83,10
6650,43,1155148,10,41.48,2
6651,46,102469,2,56.86,3
6652,41,78356,18,97.93,18
6653,50,148995,15,52.33,17
6654,42,210008,15,54.33,12
6655,23,73189,9,96.96,1
6656,32,51835,15,42.31,10
6657,29,57801,14,88.54,2
6658,18,304549,6,1.2,0
6659,46,638137,2,26.37,5
6660,41,51466,9,49.78,11
6661,29,74526,2,46.8,5
6662,44,61869,19,97.68,20
6663,31,52105,5,68.44,8
6664,36,162157,19,57.34,6
6665,43,135637,12,40.85,3
6666,35,84214,7,70.6,9
6667,31,162302,17,50.37,7
6668,28,4998802,15,46.57,4
6669,35,100922,15,49.48,4
6670,33,547185,13,61.28,3
6671,36,52458,17,11.69,0
6672,28,770170,5,76.25,1
6673,36,95816,14,40.58,9
6674,42,65956,2,49.94,3
6675,27,97300,19,23.97,1
6676,41,110635,8,3.5,4
6677,27,81694,19,86.49,0
6678,21,121636,13,56.48,0
6679,38,238172,16,28.26,6
6680,24,50901,15,4.01,1
6681,45,109021,15,93.07,8
6682,44,97730,17,60.67,20
6683,40,89261416,3,49.71,14
6684,30,80532,20,56.91,8
6685,36,64528,16,86.48,10
6686,40,239453,4,74.44,4
6687,40,2207162,14,35.92,8
6688,43,63315,16,19.79,6
6689,48,156634,19,43.29,14
6690,39,406721,9,83.07,5
6691,60,90538,7,59.37,10
6692,43,281137,20,69.46,1
6693,40,2760760,9,42.82,10
6694,31,110099,20,96.25,7
6695,35,63499,7,36.52,11
6696,33,56783,15,2.38,11
6697,37,142698,19,44.78,2
6698,28,65457,17,76.38,3
6699,23,55183,11,65.9,0
6700,36,57042,6,29.15,7
6701,53,94155,4,89.07,2
6702,38,64245,9,62.49,2
6703,41,50764,3,13.74,17
6704,35,81274,4,14.83,13
6705,30,78429,17,56.72,3
6706,38,157576,16,14.7,10
6707,44,175919,20,98.22,20
6708,22,98187,4,18.7,0
6709,51,85201,14,57.99,0
6710,46,165377,13,47.78,1
6711,39,487748,20,97.16,6
6712,37,97068,20,79.52,12
6713,47,88905410,9,13.34,1
6714,39,923875,12,29.15,1
6715,24,77043,1,11.6,0
6716,43,58221,13,17.06,20
6717,25,86419,17,87.15,0
6718,45,133871,20,95.66,10
6719,39,179861,7,7.72,3
6720,40,415706,3,71.01,18
6721,39,151570,11,57.04,13
6722,38,50817,17,62.02,5
6723,36,107267,14,62.18,4
6724,46,86928,12,53.27,15
6725,39,67144,6,86.82,6
6726,39,195408,18,19.63,9
6727,37,133054,3,12.44,10
6728,31,71776,15,16.62,9
6729,40,51923,7,73.69,6
6730,35,121739,18,6.41,3
6731,39,355329,19,1.05,10
6732,34,120254,8,95.87,9
6733,27,228523,11,8.39,1
6734,49,61847,10,34.21,2
6735,18,58638,13,38.91,1
6736,40,52284,3,27.29,11
6737,33,2979989,20,99.18,2
6738,22,244276,10,36.48,0
6739,35,152563,7,74.7,2
6740,42,54315,3,57.4,3
6741,38,226282,4,89.31,5
6742,27,271019,2,84.52,0
6743,22,245822,20,4.17,1
6744,32,76580,17,61.78,10
6745,28,71945,3,47.19,5
6746,50,52092,13,30.78,5
6747,41,279687,14,5.9,5
6748,38,68576,20,28.52,9
6749,18,1085072,10,76.34,1
6750,28,68268,13,1.8,2
6751,37,1989773,11,17.84,5
6752,24,77593,13,5.85,1
6753,21,199916,17,96.39,0
6754,32,159440,9,3.1,3
6755,36,2480961,11,23.77,9
6756,18,312671,6,82.88,0
6757,39,74059,11,62.28,0
6758,47,717588,20,93.36,20
6759,36,97381,6,73.15,13
6760,25,1200817,9,38.23,0
6761,39,143917,12,48.01,13
6762,29,73534,11,92.66,7
6763,38,99735,7,37.29,16
6764,50,73533,15,87.07,14
6765,29,52588,8,26.62,2
6766,35,89283,3,17.42,1
6767,33,67738,6,78.75,7
6768,42,1380231,6,34.71,2
6769,34,76637,4,6.1,3
6770,23,100637,7,88.28,1
6771,56,358420,5,13.78,24
6772,28,78615,5,61.75,2
6773,29,61261,11,81.92,7
6774,20,76025,20,20.75,1
6775,43,83003,13,95.94,9
6776,45,585547,19,25.92,7
6777,36,50466,3,4.12,4
6778,45,131220,18,60.81,5
6779,44,161160,16,64.33,7
6780,32,132513,15,23.5,9
6781,48,93060,11,17.64,7
6782,30,171657,14,54.66,8
6783,35,135593,1,90.15,3
6784,33,96234,9,5.96,5
6785,37,211445,20,95.21,12
6786,36,63579,19,7.79,6
6787,42,106345,12,54.84,9
6788,32,63282,15,93.73,2
6789,30,2525651,7,0.83,0
6790,33,82435,16,38.17,1
6791,20,120232,15,63.08,0
6792,26,83503,13,67.74,4
6793,32,53838,17,75.74,7
6794,48,95628,8,45.79,14
6795,32,63237,19,65.99,9
6796,43,283911,10,48.79,15
6797,49,78914,19,85.19,22
6798,40,419392,3,17.66,12
6799,42,150264,2,46.57,19
6800,30,104990,13,93.86,3
6801,49,95831,5,51.47,10
6802,25,67641,7,14.15,0
6803,18,61144,2,35.88,0
6804,18,233120,13,26.66,0
6805,38,77111,5,58.4,6
6806,39,66627,11,4.89,3
6807,24,481077,2,55.88,0
6808,20,78508,8,50.2,0
6809,44,1887048,7,50.02,5
6810,25,68193,19,18.19,0
6811,49,72611,12,98.63,20
6812,22,641909,15,0.19,0
6813,24,55198,2,32.51,1
6814,43,444417,14,58.3,12
6815,31,141919,11,21.95,2
6816,40,157253,7,96.23,8
6817,43,57553,10,82.96,3
6818,65,53306,8,73.5,21
6819,49,100173,4,92.49,26
6820,36,51393,7,91.27,14
6821,34,1064843,8,43.06,9
6822,27,198657,12,66.1,0
6823,35,74137,19,16.4,13
6824,40,66398,10,91.33,3
6825,57,87538,16,14.81,34
6826,36,56187,16,49.34,7
6827,38,211250,1,15.38,3
6828,31,164870,20,38.68,5
6829,47,178211,2,6.54,19
6830,25,58144,16,56.59,3
6831,18,278208,13,75.97,1
6832,35,54173,6,39.93,3
6833,29,60702,17,87.86,6
6834,52,634965,8,98.78,17
6835,38,85385,12,81.93,8
6836,36,87997,16,93.8,3
6837,41,82485,16,31.11,8
6838,33,70341,9,0.65,2
6839,27,78367,2,11.49,4
6840,48,252375,8,40.5,12
6841,22,70702,17,4.84,1
6842,40,92895,9,54.99,7
6843,25,74035,16,82.66,3
6844,41,89440,2,60.86,2
6845,48,104847,19,50.0,17
6846,38,238786,20,91.74,14
6847,18,97299,17,6.73,0
6848,25,216773,20,59.29,2
6849,37,108674,2,61.79,12
6850,35,348252,19,20.1,3
6851,33,53259,9,85.07,6
6852,35,73418,9,57.35,4
6853,19,263800,13,28.63,1
6854,31,570622,1,13.79,8
6855,39,71224,4,54.9,7
6856,45,101353,11,41.92,19
6857,44,52953,19,6.4,20
6858,34,51123,14,3.27,10
6859,23,1546376,11,52.03,0
6860,19,109006,6,87.71,0
6861,53,65300,15,33.4,7
6862,25,102089,6,0.92,0
6863,32,197078,12,17.29,1
6864,29,135877,6,64.29,7
6865,46,820854,1,87.06,6
6866,21,81451,20,28.71,1
6867,21,150833,3,79.19,0
6868,52,53626,9,90.69,23
6869,52,58787,13,12.51,30
6870,43,226305,18,86.18,10
6871,44,297228,6,93.65,22
6872,30,2492596,15,64.92,1
6873,43,61307,13,35.72,18
6874,44,59640,3,36.6,3
6875,24,98722,5,11.86,2
6876,19,55482,9,73.73,0
6877,31,135878,9,66.38,2
6878,45,110561,4,5.84,16
6879,33,153060,1,10.21,1
6880,54,128433,8,12.6,17
6881,25,86451,15,42.3,2
6882,32,159648,13,22.72,4
6883,27,373574,15,75.52,4
6884,35,62647,10,81.03,7
6885,31,104959,7,34.74,8
6886,24,260948,10,1.74,1
6887,34,70237,16,47.44,9
6888,43,185684,7,84.53,2
6889,46,343245,18,36.73,19
6890,38,67694,19,2.5,3
6891,23,100714,5,87.46,0
6892,27,62906,5,54.29,1
6893,47,50594,12,73.38,11
6894,43,98638,13,2.37,9
6895,44,147629,10,24.68,9
6896,32,197335,11,33.52,1
6897,46,85937,3,29.86,7
6898,31,164143,12,82.34,6
6899,47,50202,13,63.68,3
6900,52,763939,15,56.53,15
6901,32,368959,5,83.66,0
6902,25,99509,9,94.33,0
6903,32,56345,14,23.27,8
6904,42,407109,17,45.38,6
6905,47,82798,14,66.15,0
6906,27,114270,15,9.26,1
6907,41,235373,4,18.06,18
6908,18,101244,16,69.4,1
6909,28,362255,6,61.63,5
6910,43,51431,3,0.03,9
6911,37,517538,9,41.61,15
6912,33,50642,7,3.74,9
6913,37,67256,5,72.39,8
6914,36,61826,13,57.81,3
6915,36,51811,2,96.68,11
6916,27,83422,15,24.37,4
6917,18,60917,10,1.39,1
6918,24,55255,17,94.69,1
6919,37,63931,6,51.17,0
6920,55,54532,17,72.76,10
6921,28,84462,1,8.01,3
6922,43,62002,3,11.29,0
6923,48,96046,9,24.05,3
6924,28,89993,13,41.1,0
6925,23,54216,3,13.66,1
6926,30,59138,19,95.05,3
6927,18,67080,3,71.01,0
6928,41,55284,11,23.28,2
6929,41,2368093,16,17.55,6
6930,47,411518,2,29.05,7
6931,38,94534,7,90.57,16
6932,30,257950,3,87.23,3
6933,49,544065,8,89.76,8
6934,38,141882,19,81.84,7
6935,50,78915,18,51.44,8
6936,29,99782,8,3.91,5
6937,33,50952,18,67.99,1
6938,24,91093,14,27.38,1
6939,42,80803,19,27.0,5
6940,52,320634,14,86.2,12
6941,40,134909,5,93.93,6
6942,37,2579247,2,25.49,7
6943,19,116487,14,93.11,1
6944,46,77417,18,88.61,20
6945,34,227407,19,41.84,10
6946,34,126145,10,39.29,2
6947,38,118144,20,38.12,8
6948,25,196529,2,58.68,2
6949,29,195697,16,29.38,7
6950,38,138418,2,57.25,10
6951,26,410067,19,36.75,0
6952,36,73428,20,54.54,6
6953,44,71294,5,35.46,16
6954,33,128615,7,66.33,1
6955,43,51847,10,16.07,4
6956,44,73796,16,38.5,16
6957,29,101177,14,7.8,4
6958,41,89758,10,64.62,12
6959,27,111018,10,15.9,5
6960,48,81624,1,26.66,17
6961,43,84528,9,63.87,4
6962,27,138023,13,41.74,0
6963,24,55506,5,76.63,2
6964,37,111857,15,68.26,1
6965,18,174067,3,33.75,0
6966,26,53666,3,19.82,0
6967,46,289226,15,51.17,3
6968,35,653520,6,42.04,12
6969,46,52567,15,48.83,9
6970,30,434987,1,52.18,1
6971,48,222648,2,91.41,21
6972,22,65888,19,64.91,1
6973,48,87338,9,44.91,19
6974,60,120682,6,73.73,3
6975,27,57476,8,47.69,4
6976,35,94268,9,82.62,3
6977,27,97181,10,14.72,5
6978,18,405153,6,69.62,1
6979,33,113657,18,8.82,11
6980,34,90653,3,48.65,9
6981,56,245256,14,28.86,28
6982,48,284994,1,57.02,14
6983,29,52342,15,36.62,4
6984,18,388696,6,4.83,1
6985,23,54217,9,99.16,1
6986,41,54307,12,8.3,15
6987,23,106107,4,31.48,0
6988,38,63320,6,62.92,4
6989,42,186168,2,4.9,9
6990,29,186397,5,49.97,1
6991,48,1729837,5,49.63,0
6992,33,82436,15,53.16,1
6993,35,50112,8,70.5,7
6994,23,296034,9,3.36,0
6995,24,198300,2,29.44,1
6996,42,55818,2,5.49,20
6997,36,94485,20,24.97,9
6998,38,113421,13,98.17,9
6999,46,56862,19,54.18,19
7000,21,108330,5,37.74,1
7001,38,72676,12,76.83,13
7002,44,72503,2,69.41,16
7003,36,108003,2,94.67,3
7004,40,61211,2,73.75,16
7005,18,90425,20,90.27,1
7006,38,70602,15,47.08,7
7007,30,70038,10,21.95,8
7008,18,141737,16,14.82,1
7009,42,227756,9,51.05,3
7010,44,73738,8,89.24,20
7011,50,343679,13,61.08,8
7012,36,970056,8,36.25,9
7013,46,162668,8,86.7,6
7014,27,200457,8,61.79,4
7015,33,75385,7,35.71,2
7016,36,898194,13,32.54,5
7017,36,50726,18,75.75,6
7018,58,57303,6,27.84,3
7019,23,253158,9,20.29,0
7020,46,221238,8,35.75,0
7021,33,59860,5,85.49,11
7022,39,96329,1,83.96,16
7023,33,171827,13,89.39,8
7024,32,230655,12,84.66,1
7025,19,1939498,1,0.53,0
7026,34,169137,9,37.58,7
7027,29,59196,5,55.9,4
7028,38,96844,14,96.86,2
7029,32,102978,6,88.48,5
7030,54,164120,17,91.02,19
7031,36,69040,16,29.56,1
7032,32,66816,10,22.3,9
7033,26,185945,18,16.71,4
7034,35,78399,3,21.06,2
7035,31,80273,1,38.79,4
7036,37,86578,9,54.25,13
7037,40,107232,16,92.38,17
7038,40,92063,9,34.39,9
7039,36,68965,11,86.66,8
7040,41,522324,6,84.32,6
7041,45,52013,14,6.29,11
7042,41,98682,5,74.33,4
7043,29,208661,18,5.09,4
7044,41,246463,13,21.48,1
7045,37,88728,1,8.8,10
7046,30,65006,17,21.43,3
7047,37,77005,7,83.86,10
7048,25,76811,17,33.0,0
7049,31,66460,7,3.62,6
7050,33,67225,19,43.59,8
7051,38,61116,7,58.28,8
7052,40,47903314,5,15.09,6
7053,27,561325,4,80.69,2
7054,36,53029,11,26.75,5
7055,44,50116,1,15.61,5
7056,21,370420,1,95.43,0
7057,40,69998,5,85.94,16
7058,29,79240,10,2.05,0
7059,29,83584,7,27.27,4
7060,26,192611,12,35.89,0
7061,38,109473,8,44.27,14
7062,23,193274,13,7.96,1
7063,26,161917,8,96.54,2
7064,38,486936,3,83.68,15
7065,46,77126,19,56.45,22
7066,44,1063722,16,48.23,17
7067,45,1233118,7,11.7,21
